name,type,start_time,duration,"data","error"
"RX","data",1.761039768,0.000989582,0x16,
"RX","data",1.762081442,0.000989582,0xFD,
"RX","data",1.76312312,0.000989582,0x3A,
"TX","data",1.778572836,0.000989582,0x03,
"TX","data",1.779627666,0.000989582,0x00,
"TX","data",1.780682712,0.000989582,0x00,
"TX","data",1.78173774,0.000989582,0x00,
"TX","data",1.78279237,0.000989582,0x51,
"TX","data",1.78384735,0.000989582,0x01,
"TX","data",1.784902484,0.000989582,0x10,
"TX","data",1.785957474,0.000989582,0x00,
"TX","data",1.787012418,0.000989582,0x00,
"TX","data",1.788067408,0.000989582,0x01,
"TX","data",1.789122342,0.000989582,0x10,
"TX","data",1.790177326,0.000989582,0x01,
"TX","data",1.791232334,0.000989582,0x00,
"TX","data",1.79228738,0.000989582,0x03,
"TX","data",1.79334233,0.000989582,0x10,
"TX","data",1.79439743,0.000989582,0x02,
"TX","data",1.795452744,0.000989582,0xFF,
"TX","data",1.796507766,0.000989582,0xFF,
"TX","data",1.797562782,0.000989582,0x10,
"TX","data",1.798617878,0.000989582,0x03,
"TX","data",1.799672802,0.000989582,0x00,
"TX","data",1.800727878,0.000989582,0x00,
"TX","data",1.801782982,0.000989582,0x10,
"TX","data",1.80283809,0.000989582,0x10,
"TX","data",1.80389294,0.000989582,0xFF,
"TX","data",1.804947818,0.000989582,0xFF,
"TX","data",1.80600275,0.000989582,0x10,
"TX","data",1.807065692,0.000989582,0x11,
"TX","data",1.808120556,0.000989582,0x00,
"TX","data",1.809175522,0.000989582,0x00,
"TX","data",1.810230458,0.000989582,0x10,
"TX","data",1.811285414,0.000989582,0x22,
"TX","data",1.812340344,0.000989582,0xFF,
"TX","data",1.813395412,0.000989582,0xFF,
"TX","data",1.814450334,0.000989582,0x10,
"TX","data",1.815505192,0.000989582,0x23,
"TX","data",1.816560186,0.000989582,0xFF,
"TX","data",1.81761523,0.000989582,0xFF,
"TX","data",1.818670228,0.000989582,0x10,
"TX","data",1.819725254,0.000989582,0x30,
"TX","data",1.820780244,0.000989582,0x00,
"TX","data",1.821835208,0.000989582,0x00,
"TX","data",1.822890396,0.000989582,0x10,
"TX","data",1.823945154,0.000989582,0x31,
"TX","data",1.82500023,0.000989582,0x00,
"TX","data",1.826055458,0.000989582,0x00,
"TX","data",1.827110506,0.000989582,0x10,
"TX","data",1.8281655,0.000989582,0x33,
"TX","data",1.829220502,0.000989582,0x1B,
"TX","data",1.830275488,0.000989582,0x71,
"TX","data",1.8313305,0.000989582,0x14,
"TX","data",1.832385544,0.000989582,0x00,
"TX","data",1.833440644,0.000989582,0x00,
"TX","data",1.8344957,0.000989582,0x00,
"TX","data",1.835550704,0.000989582,0x14,
"TX","data",1.83660563,0.000989582,0x01,
"TX","data",1.837660552,0.000989582,0x00,
"TX","data",1.838715494,0.000989582,0x00,
"TX","data",1.839770542,0.000989582,0x14,
"TX","data",1.840825414,0.000989582,0x02,
"TX","data",1.841880114,0.000989582,0x00,
"TX","data",1.842935166,0.000989582,0x00,
"TX","data",1.84399028,0.000989582,0x14,
"TX","data",1.84504528,0.000989582,0x03,
"TX","data",1.84610015,0.000989582,0x00,
"TX","data",1.847167146,0.000989582,0x00,
"TX","data",1.848222154,0.000989582,0x14,
"TX","data",1.84927708,0.000989582,0x04,
"TX","data",1.850331896,0.000989582,0x00,
"TX","data",1.851386856,0.000989582,0x00,
"TX","data",1.8524418,0.000989582,0x14,
"TX","data",1.853496756,0.000989582,0x05,
"TX","data",1.854551768,0.000989582,0x00,
"TX","data",1.855606616,0.000989582,0x00,
"TX","data",1.856661538,0.000989582,0x14,
"TX","data",1.857716486,0.000989582,0x06,
"TX","data",1.858771402,0.000989582,0x00,
"TX","data",1.859826368,0.000989582,0x00,
"TX","data",1.860881262,0.000989582,0x14,
"TX","data",1.861936248,0.000989582,0x0E,
"TX","data",1.8629913,0.000989582,0x00,
"TX","data",1.86404615,0.000989582,0x00,
"TX","data",1.865101028,0.000989582,0x11,
"TX","data",1.86615603,0.000989582,0x16,
"TX","data",1.86722316,0.000989582,0xFF,
"TX","data",1.868278168,0.000989582,0xFF,
"TX","data",1.869333008,0.000989582,0xF2,
"TX","data",1.870388192,0.000989582,0x8A,
